alignments	anticodons	agreement	count	input_file	simulation_n	quant_method
multiple	single	incorrect	398	YAMATseq_SKBR3_B	7	bowtie2
multiple	single	correct	351100	YAMATseq_SKBR3_B	7	bowtie2
multiple	multiple	incorrect	308377	YAMATseq_SKBR3_B	7	bowtie2
single	single	correct	325342	YAMATseq_SKBR3_B	7	shrimp
single	single	incorrect	2591	YAMATseq_SKBR3_B	7	shrimp
multiple	multiple	incorrect	299328	YAMATseq_SKBR3_B	7	shrimp
multiple	single	incorrect	375	YAMATseq_SKBR3_B	7	shrimp
multiple	single	correct	315104	YAMATseq_SKBR3_B	7	shrimp
single	single	correct	291738	YAMATseq_SKBR3_B	8	bowtie2
single	single	incorrect	466	YAMATseq_SKBR3_B	8	bowtie2
multiple	multiple	incorrect	8351	YAMATseq_SKBR3_B	8	bowtie2
multiple	single	correct	696203	YAMATseq_SKBR3_B	8	bowtie2
multiple	single	incorrect	157	YAMATseq_SKBR3_B	8	bowtie2
single	single	correct	288319	YAMATseq_SKBR3_B	8	shrimp
single	single	incorrect	495	YAMATseq_SKBR3_B	8	shrimp
multiple	single	correct	690606	YAMATseq_SKBR3_B	8	shrimp
multiple	single	incorrect	103	YAMATseq_SKBR3_B	8	shrimp
multiple	multiple	incorrect	5591	YAMATseq_SKBR3_B	8	shrimp
multiple	single	incorrect	525	YAMATseq_SKBR3_B	9	bowtie2
multiple	single	correct	390544	YAMATseq_SKBR3_B	9	bowtie2
multiple	multiple	incorrect	146769	YAMATseq_SKBR3_B	9	bowtie2
single	single	correct	422509	YAMATseq_SKBR3_B	9	bowtie2
single	single	incorrect	1870	YAMATseq_SKBR3_B	9	bowtie2
single	single	correct	377908	YAMATseq_SKBR3_B	9	shrimp
single	single	incorrect	1659	YAMATseq_SKBR3_B	9	shrimp
multiple	single	correct	352486	YAMATseq_SKBR3_B	9	shrimp
multiple	single	incorrect	446	YAMATseq_SKBR3_B	9	shrimp
multiple	multiple	incorrect	136072	YAMATseq_SKBR3_B	9	shrimp
single	single	correct	318528	YAMATseq_SKBR3_C	0	bowtie2
single	single	incorrect	1498	YAMATseq_SKBR3_C	0	bowtie2
multiple	single	correct	538306	YAMATseq_SKBR3_C	0	bowtie2
multiple	single	incorrect	1218	YAMATseq_SKBR3_C	0	bowtie2
multiple	multiple	incorrect	127085	YAMATseq_SKBR3_C	0	bowtie2
single	single	correct	315692	YAMATseq_SKBR3_C	0	shrimp
single	single	incorrect	1454	YAMATseq_SKBR3_C	0	shrimp
multiple	single	correct	514936	YAMATseq_SKBR3_C	0	shrimp
multiple	single	incorrect	1211	YAMATseq_SKBR3_C	0	shrimp
multiple	multiple	incorrect	106354	YAMATseq_SKBR3_C	0	shrimp
single	single	correct	387272	YAMATseq_SKBR3_C	1	bowtie2
single	single	incorrect	1717	YAMATseq_SKBR3_C	1	bowtie2
multiple	single	correct	402587	YAMATseq_SKBR3_C	1	bowtie2
multiple	single	incorrect	495	YAMATseq_SKBR3_C	1	bowtie2
multiple	multiple	incorrect	89585	YAMATseq_SKBR3_C	1	bowtie2
multiple	single	correct	374026	YAMATseq_SKBR3_C	1	shrimp
multiple	single	incorrect	387	YAMATseq_SKBR3_C	1	shrimp
multiple	multiple	incorrect	60043	YAMATseq_SKBR3_C	1	shrimp
single	single	correct	331672	YAMATseq_SKBR3_C	1	shrimp
single	single	incorrect	1054	YAMATseq_SKBR3_C	1	shrimp
single	single	correct	310358	YAMATseq_SKBR3_C	2	bowtie2
single	single	incorrect	12813	YAMATseq_SKBR3_C	2	bowtie2
multiple	multiple	incorrect	56650	YAMATseq_SKBR3_C	2	bowtie2
multiple	single	incorrect	542	YAMATseq_SKBR3_C	2	bowtie2
multiple	single	correct	598420	YAMATseq_SKBR3_C	2	bowtie2
single	single	correct	260759	YAMATseq_SKBR3_C	2	shrimp
single	single	incorrect	12772	YAMATseq_SKBR3_C	2	shrimp
multiple	single	incorrect	440	YAMATseq_SKBR3_C	2	shrimp
multiple	single	correct	565799	YAMATseq_SKBR3_C	2	shrimp
multiple	multiple	incorrect	32807	YAMATseq_SKBR3_C	2	shrimp
single	single	correct	656947	YAMATseq_SKBR3_C	3	bowtie2
single	single	incorrect	1320	YAMATseq_SKBR3_C	3	bowtie2
multiple	multiple	incorrect	60889	YAMATseq_SKBR3_C	3	bowtie2
multiple	single	incorrect	264	YAMATseq_SKBR3_C	3	bowtie2
multiple	single	correct	274288	YAMATseq_SKBR3_C	3	bowtie2
single	single	correct	638401	YAMATseq_SKBR3_C	3	shrimp
single	single	incorrect	1219	YAMATseq_SKBR3_C	3	shrimp
multiple	multiple	incorrect	51483	YAMATseq_SKBR3_C	3	shrimp
multiple	single	incorrect	186	YAMATseq_SKBR3_C	3	shrimp
multiple	single	correct	265892	YAMATseq_SKBR3_C	3	shrimp
single	single	correct	705253	YAMATseq_SKBR3_C	4	bowtie2
single	single	incorrect	636	YAMATseq_SKBR3_C	4	bowtie2
multiple	single	incorrect	176	YAMATseq_SKBR3_C	4	bowtie2
multiple	single	correct	237664	YAMATseq_SKBR3_C	4	bowtie2
multiple	multiple	incorrect	43365	YAMATseq_SKBR3_C	4	bowtie2
single	single	correct	697031	YAMATseq_SKBR3_C	4	shrimp
single	single	incorrect	906	YAMATseq_SKBR3_C	4	shrimp
multiple	single	incorrect	137	YAMATseq_SKBR3_C	4	shrimp
multiple	single	correct	229607	YAMATseq_SKBR3_C	4	shrimp
multiple	multiple	incorrect	35176	YAMATseq_SKBR3_C	4	shrimp
single	single	incorrect	1150	YAMATseq_SKBR3_C	5	bowtie2
single	single	correct	241952	YAMATseq_SKBR3_C	5	bowtie2
multiple	multiple	incorrect	61082	YAMATseq_SKBR3_C	5	bowtie2
multiple	single	correct	686135	YAMATseq_SKBR3_C	5	bowtie2
multiple	single	incorrect	1214	YAMATseq_SKBR3_C	5	bowtie2
multiple	single	correct	631019	YAMATseq_SKBR3_C	5	shrimp
multiple	single	incorrect	966	YAMATseq_SKBR3_C	5	shrimp
multiple	multiple	incorrect	40334	YAMATseq_SKBR3_C	5	shrimp
single	single	correct	223843	YAMATseq_SKBR3_C	5	shrimp
single	single	incorrect	1258	YAMATseq_SKBR3_C	5	shrimp
multiple	single	incorrect	3617	YAMATseq_SKBR3_C	6	bowtie2
multiple	single	correct	340509	YAMATseq_SKBR3_C	6	bowtie2
multiple	multiple	incorrect	107271	YAMATseq_SKBR3_C	6	bowtie2
single	single	correct	539307	YAMATseq_SKBR3_C	6	bowtie2
single	single	incorrect	1635	YAMATseq_SKBR3_C	6	bowtie2
single	single	incorrect	1400	YAMATseq_SKBR3_C	6	shrimp
single	single	correct	529091	YAMATseq_SKBR3_C	6	shrimp
multiple	multiple	incorrect	77490	YAMATseq_SKBR3_C	6	shrimp
multiple	single	incorrect	3525	YAMATseq_SKBR3_C	6	shrimp
multiple	single	correct	323641	YAMATseq_SKBR3_C	6	shrimp
single	single	correct	105327	YAMATseq_SKBR3_C	7	bowtie2
single	single	incorrect	759	YAMATseq_SKBR3_C	7	bowtie2
multiple	multiple	incorrect	41806	YAMATseq_SKBR3_C	7	bowtie2
multiple	single	correct	844718	YAMATseq_SKBR3_C	7	bowtie2
multiple	single	incorrect	1246	YAMATseq_SKBR3_C	7	bowtie2
single	single	correct	104941	YAMATseq_SKBR3_C	7	shrimp
single	single	incorrect	1264	YAMATseq_SKBR3_C	7	shrimp
multiple	multiple	incorrect	69059	YAMATseq_SKBR3_C	7	shrimp
multiple	single	correct	755947	YAMATseq_SKBR3_C	7	shrimp
multiple	single	incorrect	1170	YAMATseq_SKBR3_C	7	shrimp
single	single	correct	649686	YAMATseq_SKBR3_C	8	bowtie2
single	single	incorrect	721	YAMATseq_SKBR3_C	8	bowtie2
multiple	single	incorrect	227	YAMATseq_SKBR3_C	8	bowtie2
multiple	single	correct	290173	YAMATseq_SKBR3_C	8	bowtie2
multiple	multiple	incorrect	42658	YAMATseq_SKBR3_C	8	bowtie2
single	single	correct	482725	YAMATseq_SKBR3_C	8	shrimp
single	single	incorrect	705	YAMATseq_SKBR3_C	8	shrimp
multiple	multiple	incorrect	41673	YAMATseq_SKBR3_C	8	shrimp
multiple	single	incorrect	191	YAMATseq_SKBR3_C	8	shrimp
multiple	single	correct	266275	YAMATseq_SKBR3_C	8	shrimp
single	single	correct	341473	YAMATseq_SKBR3_C	9	bowtie2
single	single	incorrect	839	YAMATseq_SKBR3_C	9	bowtie2
multiple	multiple	incorrect	88286	YAMATseq_SKBR3_C	9	bowtie2
multiple	single	correct	561778	YAMATseq_SKBR3_C	9	bowtie2
multiple	single	incorrect	526	YAMATseq_SKBR3_C	9	bowtie2
single	single	correct	330388	YAMATseq_SKBR3_C	9	shrimp
single	single	incorrect	588	YAMATseq_SKBR3_C	9	shrimp
multiple	single	correct	553395	YAMATseq_SKBR3_C	9	shrimp
multiple	single	incorrect	544	YAMATseq_SKBR3_C	9	shrimp
multiple	multiple	incorrect	76728	YAMATseq_SKBR3_C	9	shrimp
single	single	correct	707942	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2
single	single	incorrect	1558	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2
multiple	single	correct	94166	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2
multiple	single	incorrect	144	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2
multiple	multiple	incorrect	192524	mimtRNAseq_Hsap_HEK293T_rep1	0	bowtie2
single	single	correct	697079	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp
single	single	incorrect	391	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp
multiple	single	correct	90642	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp
multiple	single	incorrect	57	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp
multiple	multiple	incorrect	170266	mimtRNAseq_Hsap_HEK293T_rep1	0	shrimp
single	single	correct	614531	mimtRNAseq_Hsap_HEK293T_rep1	1	bowtie2
single	single	incorrect	772	mimtRNAseq_Hsap_HEK293T_rep1	1	bowtie2
multiple	multiple	incorrect	83795	mimtRNAseq_Hsap_HEK293T_rep1	1	bowtie2
multiple	single	correct	295992	mimtRNAseq_Hsap_HEK293T_rep1	1	bowtie2
multiple	single	incorrect	891	mimtRNAseq_Hsap_HEK293T_rep1	1	bowtie2
single	single	correct	604632	mimtRNAseq_Hsap_HEK293T_rep1	1	shrimp
single	single	incorrect	1149	mimtRNAseq_Hsap_HEK293T_rep1	1	shrimp
multiple	multiple	incorrect	73460	mimtRNAseq_Hsap_HEK293T_rep1	1	shrimp
multiple	single	correct	288728	mimtRNAseq_Hsap_HEK293T_rep1	1	shrimp
multiple	single	incorrect	1128	mimtRNAseq_Hsap_HEK293T_rep1	1	shrimp
single	single	correct	227376	mimtRNAseq_Hsap_HEK293T_rep1	2	bowtie2
single	single	incorrect	628	mimtRNAseq_Hsap_HEK293T_rep1	2	bowtie2
multiple	multiple	incorrect	54458	mimtRNAseq_Hsap_HEK293T_rep1	2	bowtie2
multiple	single	correct	704200	mimtRNAseq_Hsap_HEK293T_rep1	2	bowtie2
multiple	single	incorrect	307	mimtRNAseq_Hsap_HEK293T_rep1	2	bowtie2
single	single	correct	222341	mimtRNAseq_Hsap_HEK293T_rep1	2	shrimp
single	single	incorrect	588	mimtRNAseq_Hsap_HEK293T_rep1	2	shrimp
multiple	single	correct	679232	mimtRNAseq_Hsap_HEK293T_rep1	2	shrimp
multiple	single	incorrect	251	mimtRNAseq_Hsap_HEK293T_rep1	2	shrimp
multiple	multiple	incorrect	11020	mimtRNAseq_Hsap_HEK293T_rep1	2	shrimp
single	single	correct	122047	mimtRNAseq_Hsap_HEK293T_rep1	3	bowtie2
single	single	incorrect	720	mimtRNAseq_Hsap_HEK293T_rep1	3	bowtie2
multiple	multiple	incorrect	19497	mimtRNAseq_Hsap_HEK293T_rep1	3	bowtie2
multiple	single	correct	855684	mimtRNAseq_Hsap_HEK293T_rep1	3	bowtie2
multiple	single	incorrect	182	mimtRNAseq_Hsap_HEK293T_rep1	3	bowtie2
single	single	correct	121834	mimtRNAseq_Hsap_HEK293T_rep1	3	shrimp
single	single	incorrect	684	mimtRNAseq_Hsap_HEK293T_rep1	3	shrimp
multiple	multiple	incorrect	7134	mimtRNAseq_Hsap_HEK293T_rep1	3	shrimp
multiple	single	correct	847841	mimtRNAseq_Hsap_HEK293T_rep1	3	shrimp
multiple	single	incorrect	152	mimtRNAseq_Hsap_HEK293T_rep1	3	shrimp
single	single	correct	284182	mimtRNAseq_Hsap_HEK293T_rep1	4	bowtie2
single	single	incorrect	2833	mimtRNAseq_Hsap_HEK293T_rep1	4	bowtie2
multiple	single	correct	399520	mimtRNAseq_Hsap_HEK293T_rep1	4	bowtie2
multiple	single	incorrect	2045	mimtRNAseq_Hsap_HEK293T_rep1	4	bowtie2
multiple	multiple	incorrect	305255	mimtRNAseq_Hsap_HEK293T_rep1	4	bowtie2
single	single	correct	279853	mimtRNAseq_Hsap_HEK293T_rep1	4	shrimp
single	single	incorrect	5235	mimtRNAseq_Hsap_HEK293T_rep1	4	shrimp
multiple	single	correct	376588	mimtRNAseq_Hsap_HEK293T_rep1	4	shrimp
multiple	single	incorrect	3772	mimtRNAseq_Hsap_HEK293T_rep1	4	shrimp
multiple	multiple	incorrect	287183	mimtRNAseq_Hsap_HEK293T_rep1	4	shrimp
single	single	correct	703662	mimtRNAseq_Hsap_HEK293T_rep1	5	bowtie2
single	single	incorrect	945	mimtRNAseq_Hsap_HEK293T_rep1	5	bowtie2
multiple	single	correct	224463	mimtRNAseq_Hsap_HEK293T_rep1	5	bowtie2
multiple	single	incorrect	426	mimtRNAseq_Hsap_HEK293T_rep1	5	bowtie2
multiple	multiple	incorrect	59083	mimtRNAseq_Hsap_HEK293T_rep1	5	bowtie2
single	single	correct	689854	mimtRNAseq_Hsap_HEK293T_rep1	5	shrimp
single	single	incorrect	832	mimtRNAseq_Hsap_HEK293T_rep1	5	shrimp
multiple	single	correct	216288	mimtRNAseq_Hsap_HEK293T_rep1	5	shrimp
multiple	single	incorrect	250	mimtRNAseq_Hsap_HEK293T_rep1	5	shrimp
multiple	multiple	incorrect	30469	mimtRNAseq_Hsap_HEK293T_rep1	5	shrimp
single	single	correct	197542	mimtRNAseq_Hsap_HEK293T_rep1	6	bowtie2
single	single	incorrect	2654	mimtRNAseq_Hsap_HEK293T_rep1	6	bowtie2
multiple	multiple	incorrect	9059	mimtRNAseq_Hsap_HEK293T_rep1	6	bowtie2
multiple	single	correct	784208	mimtRNAseq_Hsap_HEK293T_rep1	6	bowtie2
multiple	single	incorrect	528	mimtRNAseq_Hsap_HEK293T_rep1	6	bowtie2
single	single	correct	188928	mimtRNAseq_Hsap_HEK293T_rep1	6	shrimp
single	single	incorrect	2709	mimtRNAseq_Hsap_HEK293T_rep1	6	shrimp
multiple	multiple	incorrect	6166	mimtRNAseq_Hsap_HEK293T_rep1	6	shrimp
multiple	single	correct	768319	mimtRNAseq_Hsap_HEK293T_rep1	6	shrimp
multiple	single	incorrect	528	mimtRNAseq_Hsap_HEK293T_rep1	6	shrimp
multiple	multiple	incorrect	77484	mimtRNAseq_Hsap_HEK293T_rep1	7	bowtie2
multiple	single	correct	636861	mimtRNAseq_Hsap_HEK293T_rep1	7	bowtie2
multiple	single	incorrect	631	mimtRNAseq_Hsap_HEK293T_rep1	7	bowtie2
single	single	correct	274362	mimtRNAseq_Hsap_HEK293T_rep1	7	bowtie2
single	single	incorrect	2526	mimtRNAseq_Hsap_HEK293T_rep1	7	bowtie2
single	single	correct	260059	mimtRNAseq_Hsap_HEK293T_rep1	7	shrimp
single	single	incorrect	3289	mimtRNAseq_Hsap_HEK293T_rep1	7	shrimp
multiple	single	incorrect	937	mimtRNAseq_Hsap_HEK293T_rep1	7	shrimp
multiple	single	correct	627568	mimtRNAseq_Hsap_HEK293T_rep1	7	shrimp
multiple	multiple	incorrect	51723	mimtRNAseq_Hsap_HEK293T_rep1	7	shrimp
single	single	correct	651897	mimtRNAseq_Hsap_HEK293T_rep1	8	bowtie2
single	single	incorrect	2036	mimtRNAseq_Hsap_HEK293T_rep1	8	bowtie2
multiple	multiple	incorrect	13240	mimtRNAseq_Hsap_HEK293T_rep1	8	bowtie2
multiple	single	correct	324172	mimtRNAseq_Hsap_HEK293T_rep1	8	bowtie2
multiple	single	incorrect	91	mimtRNAseq_Hsap_HEK293T_rep1	8	bowtie2
single	single	correct	640317	mimtRNAseq_Hsap_HEK293T_rep1	8	shrimp
single	single	incorrect	678	mimtRNAseq_Hsap_HEK293T_rep1	8	shrimp
multiple	single	correct	313015	mimtRNAseq_Hsap_HEK293T_rep1	8	shrimp
multiple	single	incorrect	123	mimtRNAseq_Hsap_HEK293T_rep1	8	shrimp
multiple	multiple	incorrect	7846	mimtRNAseq_Hsap_HEK293T_rep1	8	shrimp
single	single	correct	284957	mimtRNAseq_Hsap_HEK293T_rep1	9	bowtie2
single	single	incorrect	1722	mimtRNAseq_Hsap_HEK293T_rep1	9	bowtie2
multiple	multiple	incorrect	144769	mimtRNAseq_Hsap_HEK293T_rep1	9	bowtie2
multiple	single	incorrect	1205	mimtRNAseq_Hsap_HEK293T_rep1	9	bowtie2
multiple	single	correct	556742	mimtRNAseq_Hsap_HEK293T_rep1	9	bowtie2
single	single	correct	275224	mimtRNAseq_Hsap_HEK293T_rep1	9	shrimp
single	single	incorrect	2219	mimtRNAseq_Hsap_HEK293T_rep1	9	shrimp
multiple	multiple	incorrect	109268	mimtRNAseq_Hsap_HEK293T_rep1	9	shrimp
multiple	single	correct	550561	mimtRNAseq_Hsap_HEK293T_rep1	9	shrimp
multiple	single	incorrect	2055	mimtRNAseq_Hsap_HEK293T_rep1	9	shrimp
single	single	correct	386412	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2
single	single	incorrect	257	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2
multiple	multiple	incorrect	13522	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2
multiple	single	correct	583590	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2
multiple	single	incorrect	88	mimtRNAseq_Hsap_HEK293T_rep2	0	bowtie2
single	single	correct	392523	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp
single	single	incorrect	288	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp
multiple	multiple	incorrect	6664	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp
multiple	single	correct	562467	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp
multiple	single	incorrect	128	mimtRNAseq_Hsap_HEK293T_rep2	0	shrimp
single	single	correct	501253	mimtRNAseq_Hsap_HEK293T_rep2	1	bowtie2
single	single	incorrect	3330	mimtRNAseq_Hsap_HEK293T_rep2	1	bowtie2
multiple	multiple	incorrect	43103	mimtRNAseq_Hsap_HEK293T_rep2	1	bowtie2
multiple	single	correct	433166	mimtRNAseq_Hsap_HEK293T_rep2	1	bowtie2
multiple	single	incorrect	566	mimtRNAseq_Hsap_HEK293T_rep2	1	bowtie2
single	single	correct	459823	mimtRNAseq_Hsap_HEK293T_rep2	1	shrimp
single	single	incorrect	2203	mimtRNAseq_Hsap_HEK293T_rep2	1	shrimp
multiple	multiple	incorrect	30107	mimtRNAseq_Hsap_HEK293T_rep2	1	shrimp
multiple	single	correct	391261	mimtRNAseq_Hsap_HEK293T_rep2	1	shrimp
multiple	single	incorrect	613	mimtRNAseq_Hsap_HEK293T_rep2	1	shrimp
single	single	correct	807614	mimtRNAseq_Hsap_HEK293T_rep2	2	bowtie2
single	single	incorrect	182	mimtRNAseq_Hsap_HEK293T_rep2	2	bowtie2
multiple	multiple	incorrect	13809	mimtRNAseq_Hsap_HEK293T_rep2	2	bowtie2
multiple	single	correct	174229	mimtRNAseq_Hsap_HEK293T_rep2	2	bowtie2
multiple	single	incorrect	391	mimtRNAseq_Hsap_HEK293T_rep2	2	bowtie2
single	single	correct	803363	mimtRNAseq_Hsap_HEK293T_rep2	2	shrimp
single	single	incorrect	167	mimtRNAseq_Hsap_HEK293T_rep2	2	shrimp
multiple	single	correct	156014	mimtRNAseq_Hsap_HEK293T_rep2	2	shrimp
multiple	single	incorrect	293	mimtRNAseq_Hsap_HEK293T_rep2	2	shrimp
multiple	multiple	incorrect	11503	mimtRNAseq_Hsap_HEK293T_rep2	2	shrimp
single	single	correct	540149	mimtRNAseq_Hsap_HEK293T_rep2	3	bowtie2
single	single	incorrect	11251	mimtRNAseq_Hsap_HEK293T_rep2	3	bowtie2
multiple	multiple	incorrect	80515	mimtRNAseq_Hsap_HEK293T_rep2	3	bowtie2
multiple	single	correct	359649	mimtRNAseq_Hsap_HEK293T_rep2	3	bowtie2
multiple	single	incorrect	831	mimtRNAseq_Hsap_HEK293T_rep2	3	bowtie2
single	single	correct	525778	mimtRNAseq_Hsap_HEK293T_rep2	3	shrimp
single	single	incorrect	11594	mimtRNAseq_Hsap_HEK293T_rep2	3	shrimp
multiple	single	incorrect	864	mimtRNAseq_Hsap_HEK293T_rep2	3	shrimp
multiple	single	correct	350416	mimtRNAseq_Hsap_HEK293T_rep2	3	shrimp
multiple	multiple	incorrect	49673	mimtRNAseq_Hsap_HEK293T_rep2	3	shrimp
single	single	correct	283099	mimtRNAseq_Hsap_HEK293T_rep2	4	bowtie2
single	single	incorrect	1923	mimtRNAseq_Hsap_HEK293T_rep2	4	bowtie2
multiple	multiple	incorrect	148977	mimtRNAseq_Hsap_HEK293T_rep2	4	bowtie2
multiple	single	correct	552069	mimtRNAseq_Hsap_HEK293T_rep2	4	bowtie2
multiple	single	incorrect	881	mimtRNAseq_Hsap_HEK293T_rep2	4	bowtie2
single	single	correct	260044	mimtRNAseq_Hsap_HEK293T_rep2	4	shrimp
single	single	incorrect	2081	mimtRNAseq_Hsap_HEK293T_rep2	4	shrimp
multiple	single	correct	471405	mimtRNAseq_Hsap_HEK293T_rep2	4	shrimp
multiple	single	incorrect	1059	mimtRNAseq_Hsap_HEK293T_rep2	4	shrimp
multiple	multiple	incorrect	125818	mimtRNAseq_Hsap_HEK293T_rep2	4	shrimp
single	single	correct	211540	mimtRNAseq_Hsap_HEK293T_rep2	5	bowtie2
single	single	incorrect	371	mimtRNAseq_Hsap_HEK293T_rep2	5	bowtie2
multiple	multiple	incorrect	43078	mimtRNAseq_Hsap_HEK293T_rep2	5	bowtie2
multiple	single	correct	738199	mimtRNAseq_Hsap_HEK293T_rep2	5	bowtie2
multiple	single	incorrect	397	mimtRNAseq_Hsap_HEK293T_rep2	5	bowtie2
single	single	correct	202400	mimtRNAseq_Hsap_HEK293T_rep2	5	shrimp
single	single	incorrect	630	mimtRNAseq_Hsap_HEK293T_rep2	5	shrimp
multiple	multiple	incorrect	25767	mimtRNAseq_Hsap_HEK293T_rep2	5	shrimp
multiple	single	correct	720744	mimtRNAseq_Hsap_HEK293T_rep2	5	shrimp
multiple	single	incorrect	350	mimtRNAseq_Hsap_HEK293T_rep2	5	shrimp
multiple	multiple	incorrect	22408	mimtRNAseq_Hsap_HEK293T_rep2	6	bowtie2
multiple	single	correct	240062	mimtRNAseq_Hsap_HEK293T_rep2	6	bowtie2
multiple	single	incorrect	190	mimtRNAseq_Hsap_HEK293T_rep2	6	bowtie2
single	single	correct	729542	mimtRNAseq_Hsap_HEK293T_rep2	6	bowtie2
single	single	incorrect	3458	mimtRNAseq_Hsap_HEK293T_rep2	6	bowtie2
single	single	correct	724373	mimtRNAseq_Hsap_HEK293T_rep2	6	shrimp
single	single	incorrect	222	mimtRNAseq_Hsap_HEK293T_rep2	6	shrimp
multiple	multiple	incorrect	15885	mimtRNAseq_Hsap_HEK293T_rep2	6	shrimp
multiple	single	correct	234849	mimtRNAseq_Hsap_HEK293T_rep2	6	shrimp
multiple	single	incorrect	193	mimtRNAseq_Hsap_HEK293T_rep2	6	shrimp
single	single	correct	704930	mimtRNAseq_Hsap_HEK293T_rep2	7	bowtie2
single	single	incorrect	4124	mimtRNAseq_Hsap_HEK293T_rep2	7	bowtie2
multiple	multiple	incorrect	32524	mimtRNAseq_Hsap_HEK293T_rep2	7	bowtie2
multiple	single	correct	249472	mimtRNAseq_Hsap_HEK293T_rep2	7	bowtie2
multiple	single	incorrect	474	mimtRNAseq_Hsap_HEK293T_rep2	7	bowtie2
single	single	correct	677480	mimtRNAseq_Hsap_HEK293T_rep2	7	shrimp
single	single	incorrect	3113	mimtRNAseq_Hsap_HEK293T_rep2	7	shrimp
multiple	multiple	incorrect	21701	mimtRNAseq_Hsap_HEK293T_rep2	7	shrimp
multiple	single	correct	237078	mimtRNAseq_Hsap_HEK293T_rep2	7	shrimp
multiple	single	incorrect	471	mimtRNAseq_Hsap_HEK293T_rep2	7	shrimp
single	single	correct	33390	mimtRNAseq_Hsap_HEK293T_rep2	8	bowtie2
single	single	incorrect	780	mimtRNAseq_Hsap_HEK293T_rep2	8	bowtie2
multiple	single	correct	857308	mimtRNAseq_Hsap_HEK293T_rep2	8	bowtie2
multiple	single	incorrect	397	mimtRNAseq_Hsap_HEK293T_rep2	8	bowtie2
multiple	multiple	incorrect	105236	mimtRNAseq_Hsap_HEK293T_rep2	8	bowtie2
single	single	correct	22117	mimtRNAseq_Hsap_HEK293T_rep2	8	shrimp
single	single	incorrect	1182	mimtRNAseq_Hsap_HEK293T_rep2	8	shrimp
multiple	single	correct	856344	mimtRNAseq_Hsap_HEK293T_rep2	8	shrimp
multiple	single	incorrect	359	mimtRNAseq_Hsap_HEK293T_rep2	8	shrimp
multiple	multiple	incorrect	89501	mimtRNAseq_Hsap_HEK293T_rep2	8	shrimp
single	single	correct	738519	mimtRNAseq_Hsap_HEK293T_rep2	9	bowtie2
single	single	incorrect	1027	mimtRNAseq_Hsap_HEK293T_rep2	9	bowtie2
multiple	single	correct	173561	mimtRNAseq_Hsap_HEK293T_rep2	9	bowtie2
multiple	single	incorrect	620	mimtRNAseq_Hsap_HEK293T_rep2	9	bowtie2
multiple	multiple	incorrect	83277	mimtRNAseq_Hsap_HEK293T_rep2	9	bowtie2
single	single	correct	720653	mimtRNAseq_Hsap_HEK293T_rep2	9	shrimp
single	single	incorrect	1654	mimtRNAseq_Hsap_HEK293T_rep2	9	shrimp
multiple	single	correct	175918	mimtRNAseq_Hsap_HEK293T_rep2	9	shrimp
multiple	single	incorrect	591	mimtRNAseq_Hsap_HEK293T_rep2	9	shrimp
multiple	multiple	incorrect	69252	mimtRNAseq_Hsap_HEK293T_rep2	9	shrimp
single	single	correct	270646	mimtRNAseq_Hsap_K562_rep1	0	bowtie2
single	single	incorrect	599	mimtRNAseq_Hsap_K562_rep1	0	bowtie2
multiple	multiple	incorrect	14475	mimtRNAseq_Hsap_K562_rep1	0	bowtie2
multiple	single	correct	704979	mimtRNAseq_Hsap_K562_rep1	0	bowtie2
multiple	single	incorrect	198	mimtRNAseq_Hsap_K562_rep1	0	bowtie2
single	single	correct	249813	mimtRNAseq_Hsap_K562_rep1	0	shrimp
single	single	incorrect	328	mimtRNAseq_Hsap_K562_rep1	0	shrimp
multiple	multiple	incorrect	6337	mimtRNAseq_Hsap_K562_rep1	0	shrimp
multiple	single	correct	680996	mimtRNAseq_Hsap_K562_rep1	0	shrimp
multiple	single	incorrect	117	mimtRNAseq_Hsap_K562_rep1	0	shrimp
single	single	correct	367248	mimtRNAseq_Hsap_K562_rep1	1	bowtie2
single	single	incorrect	692	mimtRNAseq_Hsap_K562_rep1	1	bowtie2
multiple	single	correct	554473	mimtRNAseq_Hsap_K562_rep1	1	bowtie2
multiple	single	incorrect	421	mimtRNAseq_Hsap_K562_rep1	1	bowtie2
multiple	multiple	incorrect	70082	mimtRNAseq_Hsap_K562_rep1	1	bowtie2
single	single	correct	356736	mimtRNAseq_Hsap_K562_rep1	1	shrimp
